 Packet Length Std, Bwd Packet Length Mean,Bwd Packet Length Max, Average Packet Size, Packet Length Variance, Packet Length Mean, Max Packet Length, Bwd Packet Length Std, Avg Bwd Segment Size, Label
19.62990915,81.0,81,87.5,385.3333333,58.33333333,81,0.0,81.0,BENIGN
477.6876357,389.9047619,1567,213.3333333,228185.4773,208.372093,1567,636.3216879,389.9047619,BENIGN
54.84827557,136.0,136,109.0,3008.333333,72.66666667,136,0.0,136.0,BENIGN
43.8178046,144.0,144,120.0,1920.0,96.0,144,0.0,144.0,BENIGN
600.058386,504.8571429,1767,291.4666667,360070.0667,273.25,1767,862.2077145,504.8571429,BENIGN
48.49742261,194.0,194,207.0,2352.0,138.0,194,0.0,194.0,BENIGN
59.15403621,149.0,149,105.25,3499.2,84.2,149,0.0,149.0,BENIGN
601.311212,540.0,1955,322.8974359,361575.1737,314.825,1955,759.1460992,540.0,BENIGN
543.4431586,712.3333333,1460,365.6,295330.4667,342.75,1460,702.9166854,712.3333333,BENIGN
51.96152423,140.0,140,120.0,2700.0,80.0,140,0.0,140.0,BENIGN
704.7441763,1185.125,1596,622.025,496664.354,614.345679,1596,568.0856376,1185.125,BENIGN
655.5624535,573.4,2896,313.3181818,429762.1304,299.6956522,2896,933.2387095,573.4,BENIGN
502.3682731,354.35,1707,227.7954545,252373.8818,222.7333333,1707,623.305389,354.35,BENIGN
129.3264603,276.0,276,190.0,16725.33333,126.6666667,276,0.0,276.0,BENIGN
745.0410117,678.2380952,2896,364.8780488,555086.1092,356.1904762,2896,954.9317727,678.2380952,BENIGN
216.0320368,79.5,318,96.27272727,46669.84091,88.25,711,159.0,79.5,BENIGN
1027.496873,935.9482759,2714,1113.734694,1055749.824,1102.484848,2714,728.978435,935.9482759,BENIGN
318.2149992,217.75,859,186.5714286,101260.7857,163.25,859,427.5093566,217.75,BENIGN
358.6518158,226.75,907,215.5714286,128631.125,188.625,907,453.5,226.75,BENIGN
96.41749495,212.0,212,151.0,9296.333333,100.6666667,212,0.0,212.0,BENIGN
42.14656965,122.0,122,110.0,1776.333333,73.33333333,122,0.0,122.0,BENIGN
153.2950549,34.58333333,409,47.24,23499.37385,45.42307692,688,117.9232866,34.58333333,BENIGN
43.75842776,125.5,126,97.0,1914.8,77.6,126,0.707106781,125.5,BENIGN
31.22880233,101.0,101,64.5,975.2380952,55.28571429,101,0.0,101.0,BENIGN
396.3619733,268.0,1460,165.8,157102.8138,159.4230769,1460,553.119254,268.0,BENIGN
1195.532658,640.7142857,1466,728.2307692,1429298.335,676.2142857,4327,719.1232426,640.7142857,BENIGN
98.04233779,226.0,226,148.25,9612.3,118.6,226,0.0,226.0,BENIGN
402.5555916,378.3,1460,235.047619,162051.0043,224.3636364,1460,543.337229,378.3,BENIGN
324.0313107,126.8571429,1770,76.36666667,104996.2903,73.90322581,1770,472.9317494,126.8571429,BENIGN
77.22888061,179.0,179,118.0,5964.3,94.4,179,0.0,179.0,BENIGN
403.8456175,283.4,1778,161.8837209,163091.2828,158.2045455,1778,566.6142659,283.4,BENIGN
404.2933932,283.0,1627,154.5,163453.1478,149.1724138,1627,591.1043593,283.0,BENIGN
22.5166605,96.0,96,105.0,507.0,70.0,96,0.0,96.0,BENIGN
43.8178046,120.0,120,90.0,1920.0,72.0,120,0.0,120.0,BENIGN
965.2295255,1665.157509,4380,1046.195455,931668.0368,1043.823129,4380,695.4321451,1665.157509,BENIGN
637.4167311,524.2666667,1963,292.7878788,406300.0891,284.1764706,1963,898.0421138,524.2666667,BENIGN
1071.319612,1758.917277,5840,1045.496586,1147725.712,1044.848015,5840,827.947865,1758.917277,BENIGN
16.4408029,71.5,74,67.0,270.3,53.6,74,3.535533906,71.5,BENIGN
473.4931186,507.5555556,1460,393.4,224195.7333,374.6666667,1460,602.7207295,507.5555556,BENIGN
1569.864621,6.222222222,20,960.4666667,2464474.929,900.4375,4380,5.783117191,6.222222222,BENIGN
678.4053056,846.3239437,2860,533.8461538,460233.7587,529.3220339,2860,713.4684451,846.3239437,BENIGN
640.9432356,961.0625,1812,455.4444444,410808.2312,443.1351351,1812,685.8823484,961.0625,BENIGN
411.0532076,218.625,1133,212.7941176,168964.7395,206.7142857,1133,441.8737188,218.625,BENIGN
1188.438598,1924.636364,4344,1093.428571,1412386.3,1082.383838,4344,962.9127756,1924.636364,BENIGN
568.9927028,734.3333333,1448,333.0,323752.6958,312.1875,1448,777.5326788,734.3333333,BENIGN
515.6962241,445.0,1712,278.0625,265942.5956,261.7058824,1712,712.6106932,445.0,BENIGN
2707.739198,1934.5,8675,1292.555556,7331851.567,1163.3,8675,3378.317791,1934.5,DDoS
307.0271917,183.25,733,187.8571429,94265.69643,164.375,733,366.5,183.25,BENIGN
51.38417396,132.0,132,109.0,2640.333333,72.66666667,132,0.0,132.0,BENIGN
56.58032638,142.0,142,115.0,3201.333333,76.66666667,142,0.0,142.0,BENIGN
210.7581509,54.0,426,88.73913043,44418.99819,85.04166667,843,133.2756542,54.0,BENIGN
614.7536331,747.7142857,1965,341.1176471,377922.0294,322.1666667,1965,845.6517633,747.7142857,BENIGN
450.0642514,557.7142857,1418,246.0,202557.8304,233.0526316,1418,635.8597105,557.7142857,BENIGN
139.4739479,6.0,6,108.7142857,19452.98214,95.125,318,0.0,6.0,BENIGN
55.42562584,165.0,165,151.5,3072.0,101.0,165,0.0,165.0,BENIGN
727.9243462,930.8684211,2820,561.0,529873.8538,552.5,2820,762.5219597,930.8684211,BENIGN
398.8790612,413.3,1410,220.826087,159104.5054,211.625,1410,561.735614,413.3,BENIGN
374.3785088,241.0,964,223.0,140159.2679,195.125,964,482.0,241.0,BENIGN
460.7806533,540.1428571,1452,256.3529412,212318.8105,242.1111111,1452,650.8487865,540.1428571,BENIGN
1205.236607,1837.90625,4694,1086.684211,1452595.278,1067.948276,4694,1062.652383,1837.90625,BENIGN
345.0128193,240.7142857,1460,146.7272727,119033.8455,143.4666667,1460,476.182963,240.7142857,BENIGN
494.8836413,627.8571429,1460,262.4736842,244909.8184,249.35,1460,713.3541497,627.8571429,BENIGN
43.87862046,122.0,122,107.0,1925.333333,71.33333333,122,0.0,122.0,BENIGN
387.2756967,321.3666667,1430,195.3275862,149982.4652,192.0169492,1430,506.8387136,321.3666667,BENIGN
527.7068482,338.4117647,1460,297.7058824,278474.5176,289.2,1460,561.2152059,338.4117647,BENIGN
748.6497133,1218.88,2836,628.9607843,560476.3933,616.8653846,2836,623.8856947,1218.88,BENIGN
43.27008204,108.0,108,75.75,1872.3,60.6,108,0.0,108.0,BENIGN
69.30407308,49.0,141,45.5,4803.054545,41.36363636,208,79.73079706,49.0,BENIGN
465.4288109,535.8,1460,252.9230769,216623.978,234.8571429,1460,706.5579948,535.8,BENIGN
576.7635108,655.2,1576,384.8421053,332656.1474,365.6,1576,705.527982,655.2,BENIGN
1139.08199,1317.2,4344,495.7857143,1297507.781,462.7333333,4344,1778.048143,1317.2,BENIGN
110.8512517,234.0,234,159.0,12288.0,106.0,234,0.0,234.0,BENIGN
42.07411044,117.0,132,62.5,1770.230769,57.69230769,132,17.32050808,117.0,BENIGN
47.34272207,168.0,168,170.0,2241.333333,113.3333333,168,0.0,168.0,BENIGN
17.34070356,72.5,74,67.25,300.7,53.8,74,2.121320344,72.5,BENIGN
663.1797535,394.2,1448,332.1621622,439807.3855,323.4210526,2896,634.0652133,394.2,BENIGN
9.6072889,69.5,72,74.25,92.3,59.4,72,3.535533906,69.5,BENIGN
57.1734204,122.0,180,98.0,3268.8,78.4,180,82.02438662,122.0,BENIGN
28.19929077,85.0,111,77.75,795.2,62.2,111,36.76955262,85.0,BENIGN
21.09484355,38.6,64,35.90909091,444.9924242,32.91666667,64,21.65178976,38.6,BENIGN
35.79571669,121.0,121,119.5,1281.333333,79.66666667,121,0.0,121.0,BENIGN
57.15767665,148.0,148,123.0,3267.0,82.0,148,0.0,148.0,BENIGN
433.3092458,96.4375,1325,140.4705882,187756.9025,136.4571429,1672,332.098975,96.4375,BENIGN
375.8171098,244.25,977,222.5714286,141238.5,194.75,977,488.5,244.25,BENIGN
674.3909486,883.5,1767,397.4545455,454803.1515,364.3333333,1767,1020.177926,883.5,BENIGN
453.8856985,371.9047619,1418,215.1136364,206012.2273,210.3333333,1418,606.3578073,371.9047619,BENIGN
15.93737745,6.0,6,12.5,254.0,10.0,38,0.0,6.0,BENIGN
398.4562467,308.1666667,1430,207.9090909,158767.3806,201.7941176,1430,509.7534871,308.1666667,BENIGN
425.263234,280.6,1391,185.1,180848.8182,168.2727273,1391,620.73972,280.6,BENIGN
910.8388392,1394.177778,2747,891.7,829627.391,880.691358,2747,857.69491,1394.177778,BENIGN
1281.920041,1450.875,2920,1057.545455,1643318.992,969.4166667,2920,1337.000421,1450.875,DDoS
657.8415208,851.9888889,2157,562.3108108,432755.4665,558.5369128,2157,684.581665,851.9888889,BENIGN
368.4688142,290.8125,1418,180.1875,135769.267,174.7272727,1418,495.6189691,290.8125,BENIGN
330.2342351,294.1176471,1460,157.85,109054.65,154.0,1460,478.9564023,294.1176471,BENIGN
133.0560126,48.21428571,349,73.89855072,17703.90248,72.84285714,1021,59.76765408,48.21428571,BENIGN
513.1908398,482.5,1460,319.4285714,263364.8381,298.1333333,1460,654.4520063,482.5,BENIGN
230.6449456,67.2,318,102.5454545,53197.09091,94.0,768,140.2255326,67.2,BENIGN
1545.691961,6.222222222,20,900.4375,2389163.64,847.4705882,5840,5.783117191,6.222222222,BENIGN
551.0250544,465.3870968,2825,325.7387387,303628.6106,322.8303571,2825,668.6760189,465.3870968,BENIGN
1135.814425,271.7777778,1430,563.6964286,1290074.409,553.8070175,5520,492.9816921,271.7777778,BENIGN
767.5745001,752.6190476,3933,466.2439024,589170.6132,455.1428571,3933,979.3383213,752.6190476,BENIGN
16.97939928,75.0,75,70.5,288.3,56.4,75,0.0,75.0,BENIGN
29.02929555,85.0,85,66.5,842.7,53.2,85,0.0,85.0,BENIGN
32.86335345,94.0,94,72.5,1080.0,58.0,94,0.0,94.0,BENIGN
442.5095033,562.5714286,1418,235.4210526,195814.6605,223.65,1418,635.9192446,562.5714286,BENIGN
640.5676604,754.0,2836,370.6349206,410326.9276,364.84375,2836,781.3672998,754.0,BENIGN
9.237604307,82.0,82,107.0,85.33333333,71.33333333,82,0.0,82.0,BENIGN
844.1781389,909.5185185,2860,499.7,712636.7302,489.9019608,2860,989.2699472,909.5185185,BENIGN
37.5277675,115.0,115,107.5,1408.333333,71.66666667,115,0.0,115.0,BENIGN
1000.379278,1602.767857,2920,975.172043,1000758.701,964.7978723,2920,814.0077058,1602.767857,BENIGN
68.31300511,191.0,191,106.1666667,4666.666667,91.0,191,0.0,191.0,BENIGN
2033.250541,2320.2,7300,897.1538462,4134107.764,833.0714286,7300,3022.508098,2320.2,DDoS
497.5776438,482.8125,1460,265.8787879,247583.5116,258.0588235,1460,644.2587698,482.8125,BENIGN
81.98373822,199.0,199,156.5,6721.333333,104.3333333,199,0.0,199.0,BENIGN
2017.717745,1934.5,5755,1292.555556,4071184.9,1163.3,5755,2354.534158,1934.5,DDoS
93.11283478,222.0,222,150.0,8670.0,120.0,222,0.0,222.0,BENIGN
33.41107601,112.0,112,94.25,1116.3,75.4,112,0.0,112.0,BENIGN
76.68115805,171.0,171,108.75,5880.0,87.0,171,0.0,171.0,BENIGN
1690.960066,20.0,20,1452.625,2859345.944,1291.222222,4380,0.0,20.0,BENIGN
597.4382953,924.5714286,1448,480.4,356932.5167,450.375,1448,633.9387082,924.5714286,BENIGN
2798.956588,13.0,20,1661.0,7834157.982,1453.375,7300,9.899494937,13.0,BENIGN
278.3488781,101.1612903,2860,89.15789474,77478.09794,88.3826087,2860,372.4129206,101.1612903,BENIGN
280.2394055,221.7777778,796,155.825,78534.12439,152.0243902,796,366.446779,221.7777778,BENIGN
7.807200584,66.0,66,63.66666667,60.95238095,54.57142857,66,0.0,66.0,BENIGN
572.0469838,442.5,1770,259.2941176,327237.7516,244.8888889,1770,819.3507883,442.5,BENIGN
24.09979253,82.0,82,69.5,580.8,55.6,82,0.0,82.0,BENIGN
236.5867098,80.75,209,150.6470588,55973.27124,142.2777778,664,104.8437613,80.75,BENIGN
533.3426838,331.4583333,2920,236.8367347,284454.4184,232.1,2920,718.1583923,331.4583333,BENIGN
33.18060248,107.0,107,68.16666667,1100.952381,58.42857143,107,0.0,107.0,BENIGN
529.1319306,528.1666667,1601,253.0714286,279980.6,236.2,1601,777.981855,528.1666667,BENIGN
331.3369954,223.5,1161,175.9090909,109784.2045,161.25,1161,462.1708559,223.5,BENIGN
558.3417642,823.25,1591,305.75,311745.5256,282.2307692,1591,818.6335668,823.25,BENIGN
7.807200584,42.0,42,35.66666667,60.95238095,30.57142857,42,0.0,42.0,BENIGN
1734.985821,1657.285714,5840,1162.7,3010175.8,1057.0,5840,1964.895647,1657.285714,DDoS
372.6023673,307.7857143,1430,178.5517241,138832.5241,172.6,1430,516.6449724,307.7857143,BENIGN
718.0658852,1309.319018,2860,846.9370079,515618.6155,843.6156863,2860,450.0297206,1309.319018,BENIGN
32.33161507,103.0,103,98.5,1045.333333,65.66666667,103,0.0,103.0,BENIGN
136.7390469,82.58333333,456,79.46153846,18697.56695,76.51851852,460,132.1083979,82.58333333,BENIGN
1271.493586,1527.22807,5077,879.39,1616695.939,870.6831683,5077,1370.857839,1527.22807,BENIGN
888.7280607,866.3333333,2920,426.6923077,789837.5659,396.2142857,2920,1257.526726,866.3333333,BENIGN
494.2528919,341.2142857,1646,222.3928571,244285.9212,214.7241379,1646,641.7271381,341.2142857,BENIGN
63.96373171,29.8,92,39.83333333,4091.358974,36.76923077,229,39.1177709,29.8,BENIGN
33.73096171,98.0,98,70.25,1137.777778,62.44444444,98,0.0,98.0,BENIGN
175.1375993,64.25,860,57.91666667,30673.17868,56.35135135,860,216.298405,64.25,BENIGN
557.8540772,527.6470588,2048,281.3142857,311201.1714,273.5,2048,738.7678036,527.6470588,BENIGN
93.66055733,207.0,207,130.5,8772.3,104.4,207,0.0,207.0,BENIGN
586.966398,736.8333333,1460,357.2857143,344529.5524,333.4666667,1460,785.8326582,736.8333333,BENIGN
42.03569911,108.5,143,88.75,1767.0,71.0,143,48.7903679,108.5,BENIGN
556.9125455,505.625,1742,352.9333333,310151.5833,330.875,1742,704.4446521,505.625,BENIGN
466.3284909,572.7142857,1430,268.3529412,217462.2614,253.4444444,1430,642.9366776,572.7142857,BENIGN
14.75729575,79.0,79,71.375,217.7777778,63.44444444,79,0.0,79.0,BENIGN
377.2576616,286.8947368,1460,157.5365854,142323.3432,153.7857143,1460,522.0973616,286.8947368,BENIGN
1631.708111,1933.5,4380,970.9166667,2662471.359,896.2307692,4380,1998.0254,1933.5,DDoS
853.7904398,1168.758621,2920,613.1551724,728958.1151,602.7627119,2920,915.1397495,1168.758621,BENIGN
508.282591,561.5,1460,403.25,258351.1923,372.2307692,1460,642.227919,561.5,BENIGN
469.1421773,268.3333333,2860,185.3404255,220094.3825,181.4791667,2860,629.1987774,268.3333333,BENIGN
390.0636048,286.0769231,1460,172.4285714,152149.6158,166.4827586,1460,533.5343571,286.0769231,BENIGN
392.3234863,286.7826087,1460,172.3111111,153917.7179,168.5652174,1460,523.7443822,286.7826087,BENIGN
44.91324972,163.0,163,142.25,2017.2,113.8,163,0.0,163.0,BENIGN
562.9877224,492.0,1770,277.55,316955.1756,270.7804878,1770,782.2360107,492.0,BENIGN
197.3551236,141.1428571,662,104.7931034,38949.04483,101.3,662,253.4293581,141.1428571,BENIGN
23.09401077,6.0,6,49.0,533.3333333,32.66666667,46,0.0,6.0,BENIGN
15.61440117,73.0,73,58.5,243.8095238,50.14285714,73,0.0,73.0,BENIGN
1119.227281,1812.516667,4344,1038.396226,1252669.706,1028.691589,4344,904.8028251,1812.516667,BENIGN
34.64101615,123.0,123,124.5,1200.0,83.0,123,0.0,123.0,BENIGN
1075.58268,1181.166667,3974,565.5,1156878.103,544.5555556,3974,1390.143016,1181.166667,BENIGN
326.7829506,232.0,1324,142.8974359,106787.0968,139.325,1324,443.5618459,232.0,BENIGN
239.0593754,153.2272727,976,113.8795181,57149.38497,112.5238095,976,312.1469439,153.2272727,BENIGN
509.610332,585.7777778,1460,292.15,259702.6905,278.2380952,1460,674.807524,585.7777778,BENIGN
99.54180744,242.0,242,112.3333333,9908.571429,96.28571429,242,0.0,242.0,BENIGN
734.2159735,1095.4,2621,570.2903226,539073.0958,552.46875,2621,760.0846569,1095.4,BENIGN
42.93960321,123.0,123,70.16666667,1843.809524,60.14285714,123,0.0,123.0,BENIGN
1119.123524,1843.237288,4344,1038.509434,1252437.461,1028.803738,4344,880.4438798,1843.237288,BENIGN
25.68073208,89.5,101,78.75,659.5,63.0,101,16.26345597,89.5,BENIGN
636.7402175,816.3333333,1786,488.0,405438.1046,460.8888889,1786,733.4473396,816.3333333,BENIGN
482.452059,322.2777778,2304,175.0526316,232759.9892,170.5641026,2304,680.199089,322.2777778,BENIGN
130.8166511,29.875,394,38.09375,17112.99621,36.93939394,657,98.72917502,29.875,BENIGN
1001.268879,1104.971429,4380,586.3823529,1002539.369,577.884058,4380,1190.548057,1104.971429,BENIGN
692.0222391,658.1666667,2860,281.375,478894.7794,264.8235294,2860,1111.62915,658.1666667,BENIGN
434.4990876,395.0,1448,232.65,188789.4571,221.5714286,1448,587.483144,395.0,BENIGN
138.2438258,67.18181818,253,87.0,19111.35538,83.65384615,517,75.26728131,67.18181818,BENIGN
665.227793,282.15,2896,217.5238095,442528.0166,212.4651163,2896,739.4757229,282.15,BENIGN
638.6396907,926.3809524,2227,531.8863636,407860.6545,520.0666667,2227,698.8151741,926.3809524,BENIGN
112.0059522,241.0,241,167.5,12545.33333,111.6666667,241,0.0,241.0,BENIGN
51.38417396,135.0,135,113.5,2640.333333,75.66666667,135,0.0,135.0,BENIGN
412.9367647,305.3333333,1448,175.8604651,170516.7717,171.8636364,1448,552.2501547,305.3333333,BENIGN
52.29294772,129.3333333,188,82.0,2734.552381,76.53333333,188,45.4430046,129.3333333,BENIGN
540.2937188,450.6875,2920,276.7647059,291917.3025,268.8571429,2920,752.222903,450.6875,BENIGN
64.63126179,153.0,153,102.75,4177.2,82.2,153,0.0,153.0,BENIGN
405.491112,345.0,1430,205.4848485,164423.0419,199.4411765,1430,536.9386604,345.0,BENIGN
561.4044421,626.0,1821,318.2,315174.9476,303.047619,1821,751.215515,626.0,BENIGN
365.7330945,237.0,948,217.0,133760.6964,189.875,948,474.0,237.0,BENIGN
555.3906733,0.0,0,507.0,308458.8,405.6,1014,0.0,0.0,BENIGN
31.22018578,89.0,89,68.5,974.7,54.8,89,0.0,89.0,BENIGN
978.5537881,1626.373206,2896,1030.084592,957567.5163,1026.981928,2896,740.2955909,1626.373206,BENIGN
27.93345266,84.0,84,61.375,780.2777778,54.55555556,84,0.0,84.0,BENIGN
300.5545319,179.0,1312,163.4166667,90333.02667,156.88,1312,366.3168028,179.0,BENIGN
872.0960137,1041.0,2920,399.8571429,760551.4571,373.2,2920,1347.129912,1041.0,BENIGN
274.6830901,235.8947368,746,163.5,75450.8,159.8666667,746,356.047109,235.8947368,BENIGN
40.2889563,104.0,144,91.5,1623.2,73.2,144,56.56854249,104.0,BENIGN
393.849241,251.2142857,1491,164.56,155117.2246,158.2307692,1491,523.2459605,251.2142857,BENIGN
421.6315815,437.8888889,1460,259.45,177773.1905,247.0952381,1460,576.5807499,437.8888889,BENIGN
656.6762983,656.5833333,2419,368.36,431223.7608,361.1372549,2419,811.5373986,656.5833333,BENIGN
356.9614358,143.5,287,236.0,127421.4667,196.6666667,887,202.9396462,143.5,BENIGN
689.7990241,842.65,2796,653.6950355,475822.6937,649.0915493,2796,697.1682146,842.65,BENIGN
373.2122461,147.0,2052,85.53333333,139287.3806,82.77419355,2052,548.2990481,147.0,BENIGN
1265.09412,1657.285714,4380,729.3125,1600463.132,686.4117647,4380,1548.670905,1657.285714,DDoS
101.3978961,39.72727273,80,79.1,10281.53333,75.33333333,346,29.31242368,39.72727273,BENIGN
1911.191138,13.0,20,1292.555556,3652651.567,1163.3,4380,9.899494937,13.0,BENIGN
554.4941667,873.8,1448,337.4285714,307463.781,314.9333333,1448,692.561333,873.8,BENIGN
237.0890731,149.625,796,95.82857143,56211.22857,93.16666667,796,320.6952603,149.625,BENIGN
442.2485084,133.2142857,284,210.3666667,195583.7432,206.9180328,2954,94.43177319,133.2142857,BENIGN
94.66230708,222.0,222,97.33333333,8960.952381,83.42857143,222,0.0,222.0,BENIGN
645.2474893,599.6666667,1505,503.5714286,416344.3225,480.6818182,1505,703.6343748,599.6666667,BENIGN
689.7915026,585.65,2920,290.5116279,475812.3171,283.9090909,2920,945.6342497,585.65,BENIGN
225.2896641,58.44444444,526,76.94444444,50755.43275,72.89473684,859,175.3333333,58.44444444,BENIGN
44.91324972,114.0,114,81.0,2017.2,64.8,114,0.0,114.0,BENIGN
68.68187534,172.5,209,128.5,4717.2,102.8,209,51.61879503,172.5,BENIGN
371.7223847,292.3125,1430,186.0322581,138177.5313,180.21875,1430,496.3945633,292.3125,BENIGN
35.62035266,121.0,121,80.33333333,1268.809524,68.85714286,121,0.0,121.0,BENIGN
50.59644256,127.0,127,82.875,2560.0,73.66666667,127,0.0,127.0,BENIGN
82.56108849,194.0,194,148.0,6816.333333,98.66666667,194,0.0,194.0,BENIGN
338.5003797,240.15,1430,161.8717949,114582.5071,157.825,1430,451.7487978,240.15,BENIGN
695.2733328,720.4285714,2636,338.5,483405.0074,318.5882353,2636,980.8999027,720.4285714,BENIGN
202.4512504,100.125,795,71.55555556,40986.50877,67.78947368,795,280.7797497,100.125,BENIGN
418.616995,338.5333333,1448,198.7586207,175240.1885,192.1333333,1448,552.8333341,338.5333333,BENIGN
521.2662812,640.0,1460,356.5882353,271718.5359,336.7777778,1460,654.2956955,640.0,BENIGN
542.1030874,574.0,1460,375.6875,293875.7574,353.5882353,1460,666.797383,574.0,BENIGN
354.1047264,273.6666667,1410,153.483871,125390.1573,148.6875,1410,491.6159457,273.6666667,BENIGN
72.84710015,165.0,165,106.5,5306.7,85.2,165,0.0,165.0,BENIGN
171.3156374,64.2,630,59.9,29349.04762,57.04761905,630,198.8175043,64.2,BENIGN
575.421237,443.6470588,2796,270.5142857,331109.6,263.0,2796,767.3405324,443.6470588,BENIGN
26.29068276,81.0,81,65.25,691.2,52.2,81,0.0,81.0,BENIGN
532.7373754,162.4,792,289.25,283809.1111,257.1111111,1496,351.9613615,162.4,BENIGN
579.6513404,805.375,1460,401.4705882,335995.6765,379.1666667,1460,660.6993994,805.375,BENIGN
913.9294605,1427.368421,2896,760.7162162,835267.0587,750.5733333,2896,827.8944776,1427.368421,BENIGN
574.7039135,814.8571429,1448,356.4705882,330284.5882,336.6666667,1448,701.2672882,814.8571429,BENIGN
46.18802154,129.0,129,113.5,2133.333333,75.66666667,129,0.0,129.0,BENIGN
442.5585084,375.4,1502,227.15,195858.0333,216.3333333,1502,600.5322084,375.4,BENIGN
495.1681568,243.2105263,1460,187.8292683,245191.5035,183.3571429,2389,498.6463431,243.2105263,BENIGN
408.892264,264.6153846,1615,163.9259259,167192.8836,158.0714286,1615,569.3920059,264.6153846,BENIGN
578.7137112,299.4166667,2950,181.1481481,334909.5595,174.6785714,2950,849.5088911,299.4166667,BENIGN
626.8142489,872.3333333,1418,466.3333333,392896.1026,430.4615385,1418,696.6748644,872.3333333,BENIGN
498.2056183,481.4285714,1460,356.2857143,248208.8381,332.5333333,1460,620.7607852,481.4285714,BENIGN
1041.146565,1634.944444,4380,1028.983333,1083986.17,1012.114754,4380,896.7318103,1634.944444,BENIGN
91.24665682,222.0,222,103.1666667,8325.952381,88.42857143,222,0.0,222.0,BENIGN
26.29068276,135.0,135,132.75,691.2,106.2,135,0.0,135.0,BENIGN
